order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
4533,Home,6527,46.1,COD,784,16,2,221.8,3,0,1,1
4534,Electronics,40574,34.7,Prepaid_UPI,44,0,0,370.4,2,0,1,1
4535,Electronics,14007,22.6,COD,119,6,0,355.2,5,0,4,0
4536,Apparel,696,25.9,COD,273,9,1,124.2,2,0,,1
4537,Home,3454,19.9,Prepaid_UPI,115,4,1,212.4,3,1,,0
4538,Footwear,4026,22.8,Prepaid_UPI,92,0,0,107.3,5,1,4,0
4539,Apparel,1120,21.3,Prepaid_Card,50,1,0,461.2,4,0,3,0
4540,Electronics,5945,27.7,Wallet,23,1,0,205.1,2,0,5,1
4541,Apparel,2172,48.1,Wallet,28,0,0,289.5,5,0,2,0
4542,Apparel,1299,3.9,Prepaid_Card,490,12,0,238,5,0,3,0
4543,Beauty,955,39.1,COD,149,2,0,348.3,5,0,2,0
4544,Electronics,40341,16.5,Prepaid_UPI,355,5,0,122,1,1,1,0
4545,Electronics,41820,41,COD,988,19,0,82.6,7,1,2,0
4546,Apparel,1294,17,Prepaid_UPI,750,20,2,93.8,3,1,2,0
4547,Beauty,871,28.2,Prepaid_Card,55,0,0,123.9,2,0,1,0
4548,Apparel,1269,19.6,COD,1108,24,1,110.2,5,1,4,0
4549,Footwear,1377,0,Prepaid_Card,359,6,0,154,6,1,1,0
4550,Apparel,1261,48.1,Prepaid_Card,1205,30,4,169.4,6,0,2,1
4551,Apparel,813,7.9,Wallet,687,13,3,69.1,7,0,2,0
4552,Home,5091,23.3,COD,478,8,1,238.6,3,1,,0
4553,Apparel,1768,6.2,Wallet,1553,34,7,302.8,1,1,4,0
4554,Home,7765,1.9,COD,715,16,2,114.3,4,0,,0
4555,Apparel,1917,18.9,Prepaid_UPI,85,3,0,252.3,1,0,3,0
4556,Footwear,845,13.1,Wallet,1066,22,2,133.8,3,1,3,0
4557,Footwear,1346,4.5,COD,711,19,3,435.9,4,0,,0
4558,Footwear,2627,21.5,COD,37,0,0,292,3,0,4,0
4559,Apparel,864,0,Prepaid_UPI,55,0,0,480.1,6,0,1,0
4560,Home,411,23.9,Prepaid_UPI,653,12,2,546.1,4,0,2,0
4561,Beauty,1924,20.1,COD,60,0,0,56.2,5,0,,1
4562,Apparel,1044,0,Prepaid_Card,337,5,0,237.4,5,1,4,0
4563,Apparel,519,14.2,Prepaid_UPI,25,2,1,458.5,1,1,1,0
4564,Footwear,2535,29,COD,7,0,0,399.4,6,0,5,0
4565,Apparel,2159,6,Prepaid_Card,515,11,1,150.1,3,1,4,0
4566,Home,5525,29.7,Prepaid_Card,243,3,0,176.6,5,0,1,0
4567,Footwear,1135,28.5,COD,208,2,0,229.2,6,1,5,0
4568,Apparel,1326,6.7,Prepaid_UPI,68,4,0,490.9,3,0,1,0
4569,Home,7243,21.8,COD,227,8,1,399.1,3,1,3,0
4570,Home,718,34.4,Wallet,72,4,1,524.2,5,0,4,0
4571,Apparel,1548,8.9,Prepaid_Card,987,19,1,440.1,3,1,2,1
4572,Footwear,3385,18.9,Prepaid_Card,49,0,0,238.2,8,0,5,0
4573,Apparel,1667,39.3,Prepaid_Card,296,11,1,673.6,5,0,4,1
4574,Electronics,7777,9.1,COD,380,8,0,99.3,2,1,3,0
4575,Footwear,4129,28.9,Prepaid_UPI,263,3,0,213.6,9,1,3,1
4576,Apparel,980,5.8,Prepaid_UPI,17,3,0,221.1,5,0,3,1
4577,Footwear,707,19.6,Prepaid_UPI,483,11,0,430.4,4,1,3,0
4578,Apparel,550,28.7,Prepaid_Card,11,1,0,181,8,1,2,0
4579,Electronics,21242,0,COD,926,16,1,601.6,5,1,,1
4580,Apparel,472,14,COD,197,4,0,332.9,4,0,,1
4581,Home,6303,28.4,Prepaid_UPI,362,10,2,196.6,1,0,4,0
4582,Footwear,3963,25.4,COD,189,3,0,121.6,1,1,1,0
4583,Footwear,553,14.2,Prepaid_Card,104,5,0,48.1,7,1,1,1
4584,Beauty,2054,5.4,Prepaid_Card,529,9,0,53.2,5,1,3,1
4585,Home,7855,31.4,Prepaid_Card,181,4,1,217.5,4,1,2,1
4586,Footwear,621,17.2,Prepaid_UPI,243,9,1,806,4,1,5,0
4587,Electronics,32954,30.2,Prepaid_Card,914,18,0,325.9,5,1,4,0
4588,Beauty,2498,27.7,Wallet,55,2,0,376.6,6,0,4,0
4589,Home,6438,15.3,COD,1471,34,6,146.1,3,0,,0
4590,Footwear,2521,38.1,Prepaid_Card,233,5,2,150.1,5,1,3,0
4591,Apparel,1993,13.1,COD,101,2,0,63,6,1,1,0
4592,Electronics,32207,39.9,Prepaid_UPI,559,11,0,444.3,3,1,,0
4593,Footwear,1670,41.8,Prepaid_Card,876,20,1,45.6,1,0,2,0
4594,Apparel,804,37.8,Prepaid_Card,79,2,0,263.5,3,0,4,0
4595,Apparel,1323,19.3,Prepaid_UPI,58,0,0,231.4,2,1,5,0
4596,Beauty,1027,60.2,Prepaid_Card,1242,30,3,241.2,7,1,5,0
4597,Electronics,15631,24.3,COD,140,1,0,493.2,2,1,,0
4598,Apparel,720,25.6,Prepaid_Card,479,8,3,253.6,2,0,4,1
4599,Electronics,38224,21.7,COD,567,11,2,141.2,3,1,5,0
4600,Electronics,32080,5.1,Prepaid_UPI,1,0,0,400.7,6,1,3,1
4601,Home,2851,41.4,Prepaid_UPI,545,12,1,433.9,6,0,1,0
4602,Beauty,709,13.4,Prepaid_UPI,57,0,0,149.9,3,0,5,0
4603,Beauty,451,35.8,Prepaid_UPI,270,7,1,131.8,4,1,3,0
4604,Home,1166,39.4,Prepaid_UPI,205,7,1,181,4,1,5,0
4605,Home,5116,31,Prepaid_Card,434,10,0,168.5,8,0,5,0
4606,Electronics,5966,11.6,COD,345,5,0,329.7,1,0,,0
4607,Footwear,4341,16.9,COD,1548,33,6,189.8,1,1,3,0
4608,Apparel,902,0,Wallet,284,7,1,268.5,10,1,5,0
4609,Apparel,446,20.3,Wallet,763,13,2,789.8,7,1,5,0
4610,Beauty,2160,34,Prepaid_UPI,155,1,0,217.9,1,0,5,0
4611,Footwear,1970,18.4,COD,284,3,0,174.3,11,1,3,0
4612,Apparel,1017,13.1,COD,84,2,0,510.9,6,1,3,1
4613,Home,1213,17.5,Prepaid_UPI,20,5,0,823.3,5,0,4,0
4614,Electronics,30126,40.2,COD,145,1,0,536.4,8,0,2,0
4615,Electronics,16915,21.2,Prepaid_Card,299,8,1,228,3,0,1,0
4616,Apparel,1881,49.9,COD,870,18,2,394.5,3,1,4,0
4617,Apparel,1535,13.4,COD,208,2,0,577,5,1,3,0
4618,Home,7075,25.3,Prepaid_UPI,28,4,1,171.3,6,0,1,0
4619,Electronics,28468,15.5,Wallet,28,5,1,274.7,5,0,5,0
4620,Electronics,35332,53.1,Prepaid_UPI,99,3,1,158.1,5,1,2,0
4621,Apparel,1654,24.7,Prepaid_Card,173,5,1,110.6,4,0,4,1
4622,Beauty,1237,53.9,Prepaid_Card,214,5,1,357.3,5,0,2,0
4623,Home,5603,15.7,Wallet,3,0,0,212.8,5,1,2,0
4624,Footwear,3154,44.9,Prepaid_Card,269,7,1,127.7,4,1,5,0
4625,Apparel,412,23.8,Prepaid_Card,1039,24,2,128,4,1,5,1
4626,Home,5680,34.5,Prepaid_UPI,467,14,0,426.7,3,1,3,0
4627,Footwear,1549,3.7,COD,181,3,0,358,1,1,3,1
4628,Electronics,24932,27.2,COD,173,4,0,370.8,8,0,4,1
4629,Apparel,600,6,Prepaid_UPI,137,3,1,171.3,6,1,1,0
4630,Apparel,441,25.9,Prepaid_Card,253,8,1,497.8,7,1,5,0
4631,Apparel,427,0,COD,58,6,2,449.1,2,1,,0
4632,Electronics,8129,20.6,COD,135,5,1,515.9,3,0,,1
4633,Electronics,2071,38.4,Wallet,1038,25,1,110,4,0,4,0
4634,Apparel,638,30.2,Prepaid_Card,302,9,2,317.8,5,0,4,0
4635,Home,4606,3.5,Prepaid_Card,25,3,0,317,3,0,4,0
4636,Apparel,1120,0,COD,4,5,0,157.8,8,0,,1
4637,Electronics,44157,29.5,Wallet,85,0,0,229.4,6,1,5,0
4638,Home,6527,45.7,Prepaid_UPI,111,4,0,292.8,5,1,3,1
4639,Apparel,664,7.5,Prepaid_Card,31,0,0,504.3,5,0,1,0
4640,Apparel,1150,53.5,COD,45,3,0,268.1,4,1,,0
4641,Apparel,1176,21.9,Prepaid_UPI,92,3,0,342.3,3,1,3,1
4642,Apparel,1052,0,Prepaid_UPI,34,0,0,86.3,1,0,3,0
4643,Electronics,22907,0,Prepaid_UPI,111,0,0,194.2,6,1,2,0
4644,Apparel,1606,33.5,Wallet,277,6,1,207.9,5,1,1,1
4645,Apparel,1554,23.9,Prepaid_Card,444,10,0,466.3,7,0,5,0
4646,Beauty,989,44.2,COD,113,2,1,93.2,6,1,4,0
4647,Beauty,1807,4,Prepaid_Card,303,5,1,472.7,4,1,3,0
4648,Apparel,921,23.8,Prepaid_UPI,325,5,0,108.5,5,0,3,0
4649,Apparel,1904,22.1,COD,87,2,0,163.2,3,1,2,0
4650,Electronics,43439,19.9,COD,646,13,0,307,2,1,5,1
4651,Footwear,1679,16.3,Prepaid_UPI,371,10,0,222,2,0,2,0
4652,Footwear,3639,16.6,Prepaid_Card,98,2,0,199.6,2,0,5,1
4653,Apparel,1864,24.6,Prepaid_UPI,513,8,0,186.6,4,0,1,1
4654,Apparel,1283,26.5,COD,541,12,1,291.7,6,1,,1
4655,Electronics,5043,25.8,COD,49,2,1,292.3,6,1,,0
4656,Footwear,3645,40.1,COD,20,4,1,173.8,1,1,2,0
4657,Footwear,2130,4,Prepaid_UPI,335,9,1,188.7,6,1,3,1
4658,Apparel,775,0,Prepaid_UPI,1204,25,3,229.3,5,1,1,1
4659,Home,5125,37.3,Prepaid_Card,516,14,2,258.4,6,1,2,0
4660,Apparel,1186,7.8,Prepaid_Card,691,13,2,42,6,0,5,1
4661,Home,974,16.3,COD,878,20,4,152.5,1,1,2,1
4662,Beauty,2462,12.8,Prepaid_UPI,28,2,0,167.7,5,1,1,1
4663,Electronics,11916,12.5,Wallet,181,7,2,222.8,8,0,1,0
4664,Apparel,1320,0.1,Prepaid_UPI,157,7,1,289,2,0,3,1
4665,Home,5438,13.5,COD,314,10,1,159.3,2,1,5,0
4666,Electronics,6241,31.7,Prepaid_Card,184,4,0,214,1,0,2,0
4667,Footwear,3458,21.9,COD,15,1,0,63.4,4,1,3,0
4668,Electronics,29595,29.6,COD,79,2,0,518.1,1,1,3,0
4669,Footwear,2475,14.6,COD,43,0,0,99.7,3,0,4,0
4670,Apparel,1351,35.5,COD,589,13,5,647.5,5,1,4,0
4671,Apparel,2119,14.4,COD,164,7,0,276.7,6,1,1,0
4672,Apparel,2040,0,Prepaid_UPI,179,5,1,395.8,1,1,1,0
4673,Apparel,602,26.7,COD,255,10,1,235.6,3,1,5,0
4674,Apparel,1064,33.5,Prepaid_UPI,382,6,1,294.4,4,0,2,0
4675,Home,4279,13.6,Wallet,572,12,0,292.4,4,1,3,0
4676,Apparel,2056,40,Prepaid_Card,176,5,0,418.1,6,1,5,1
4677,Apparel,1870,9.2,Prepaid_Card,765,18,2,316.5,6,0,5,0
4678,Apparel,1096,32.1,Prepaid_UPI,125,3,1,92.9,6,1,2,0
4679,Apparel,1995,48.2,COD,176,6,1,75.3,5,0,5,0
4680,Footwear,2013,22.6,Prepaid_Card,142,5,0,124.8,4,1,2,0
4681,Beauty,787,18.6,Prepaid_Card,11,0,0,237.8,3,0,4,0
4682,Apparel,1498,20.4,Prepaid_UPI,530,13,1,428.4,6,0,2,1
4683,Footwear,1924,46.4,Prepaid_UPI,265,8,1,158.3,3,0,2,0
4684,Footwear,2990,28,Prepaid_UPI,1,1,0,92.7,3,1,4,0
4685,Beauty,1113,54.2,Prepaid_UPI,1103,21,3,119.6,6,1,,0
4686,Electronics,36055,26.2,Prepaid_Card,194,4,1,671,6,1,5,0
4687,Apparel,2118,12.2,Prepaid_UPI,154,4,0,407.9,5,0,3,0
4688,Electronics,13040,13.2,Prepaid_UPI,99,0,0,118.3,6,0,2,0
4689,Footwear,2540,22.9,Prepaid_Card,399,11,3,196.4,4,0,3,1
4690,Footwear,3398,0,Wallet,409,11,1,254.2,4,1,5,0
4691,Electronics,8143,14.9,Prepaid_UPI,207,5,0,315.5,5,1,1,0
4692,Apparel,1833,15.2,Prepaid_Card,333,7,2,941,3,0,,1
4693,Footwear,2832,25.6,COD,170,4,0,238.3,6,1,4,0
4694,Footwear,1099,51.1,COD,64,1,0,142.5,4,1,5,1
4695,Electronics,39228,22.8,Prepaid_UPI,279,4,0,530.5,4,0,2,0
4696,Home,3586,0,COD,519,11,1,718.1,5,1,2,0
4697,Electronics,8936,8.3,Prepaid_Card,261,6,1,219.9,6,1,,0
4698,Electronics,9758,25.9,Prepaid_Card,120,6,1,327,1,1,1,0
4699,Electronics,35605,23.4,Prepaid_UPI,169,5,0,235.1,2,0,3,0
4700,Footwear,4243,46.4,Prepaid_UPI,292,9,1,331.5,7,0,4,0
4701,Beauty,1039,36.4,Prepaid_UPI,1936,40,9,384,6,1,3,0
4702,Electronics,4653,36,COD,15,0,0,290.3,4,0,,1
4703,Electronics,5616,18.7,COD,136,7,1,493,5,1,3,0
4704,Electronics,29866,38.5,Prepaid_UPI,121,1,0,286.9,6,0,,1
4705,Apparel,1067,8.6,COD,262,4,1,139.2,8,0,3,1
4706,Apparel,1167,36.5,Prepaid_Card,188,4,1,468.8,4,1,3,0
4707,Apparel,1007,17.8,Wallet,254,10,1,490.9,7,0,3,0
4708,Electronics,21591,0.3,Prepaid_Card,327,6,2,48.2,6,1,1,1
4709,Apparel,1558,30.9,Prepaid_Card,464,11,1,757.9,2,0,2,0
4710,Electronics,24902,43,Prepaid_UPI,670,16,3,130.1,3,1,3,1
4711,Footwear,1157,15.9,Prepaid_UPI,1264,24,3,220.6,7,0,5,0
4712,Apparel,1284,45.4,Prepaid_Card,189,4,0,193.7,8,0,5,0
4713,Home,3847,0,Prepaid_Card,18,0,0,151.3,4,1,,0
4714,Beauty,1432,4,COD,241,7,1,304.7,7,0,1,0
4715,Home,1152,19.8,Prepaid_Card,376,12,1,104.1,5,0,2,0
4716,Apparel,676,16.4,COD,29,0,0,264.4,4,0,2,0
4717,Electronics,24425,12,Prepaid_Card,29,0,0,400.7,5,1,3,0
4718,Home,2421,24,Prepaid_UPI,721,21,4,243.5,1,0,4,0
4719,Electronics,28752,14.1,COD,77,0,0,533.3,4,1,,0
4720,Apparel,1071,16.6,Prepaid_Card,242,3,1,102.1,3,0,3,0
4721,Electronics,10868,26.2,COD,45,4,1,190.6,7,0,,0
4722,Home,5354,12,COD,303,7,0,140.7,5,1,3,0
4723,Apparel,1109,20.4,COD,194,5,1,380,4,1,3,0
4724,Home,1514,12.3,COD,1033,27,9,252.9,7,1,1,1
4725,Apparel,1856,3.9,Wallet,328,4,0,198.7,1,0,5,0
4726,Electronics,20111,33.5,Wallet,498,11,1,407.2,2,1,3,0
4727,Footwear,4160,47.6,Prepaid_UPI,798,15,7,608.6,7,0,1,0
4728,Apparel,748,38,Prepaid_Card,58,2,0,326.5,6,0,4,1
4729,Home,7048,27,Prepaid_UPI,198,3,0,445.7,1,0,,1
4730,Electronics,36937,12.4,Prepaid_UPI,1094,22,1,41.4,5,1,3,0
4731,Apparel,587,17.7,Prepaid_Card,454,12,0,334.2,2,0,2,0
4732,Beauty,1399,37.9,COD,325,7,2,858.1,4,1,,1
4733,Electronics,29831,0,Prepaid_UPI,311,4,1,332.4,6,0,4,0
4734,Apparel,1292,16.6,Wallet,709,13,5,340.2,4,0,1,1
4735,Beauty,1067,33,COD,107,3,0,303.8,4,1,3,1
4736,Footwear,4275,4.9,Prepaid_Card,366,5,1,226.4,3,1,4,0
4737,Home,5696,28.4,COD,593,14,3,203.8,7,1,1,0
4738,Apparel,2139,27.7,COD,158,6,2,239.3,6,0,1,0
4739,Apparel,1923,0.2,Prepaid_UPI,712,17,0,321.5,3,1,4,0
4740,Home,6592,23.3,COD,1292,27,3,127.8,5,0,2,1
4741,Apparel,1706,12.7,Wallet,266,6,0,237.8,4,0,2,0
4742,Apparel,1563,28.2,Prepaid_UPI,71,0,0,439.9,3,1,3,0
4743,Footwear,4047,32,COD,337,8,1,240,5,1,5,0
4744,Apparel,1504,28,Prepaid_UPI,146,3,0,200,8,1,,0
4745,Apparel,536,23.1,Prepaid_UPI,355,6,1,320.1,3,1,1,0
4746,Apparel,1449,26.3,Prepaid_Card,535,13,4,79.6,6,1,1,0
4747,Electronics,5704,4.4,Prepaid_Card,1953,39,8,225,6,0,3,0
4748,Home,7610,21.5,Prepaid_UPI,40,0,0,121,6,1,3,0
4749,Footwear,3087,10.1,Prepaid_Card,703,13,3,280.9,7,1,2,1
4750,Apparel,1400,37.5,COD,347,7,1,181.5,4,1,3,1
4751,Apparel,756,32.2,COD,779,20,2,325.3,6,0,4,1
4752,Electronics,23791,32.2,COD,392,10,2,228.1,5,1,2,1
4753,Electronics,16203,47.7,Prepaid_UPI,442,10,1,351.5,2,1,1,0
4754,Electronics,30782,17.1,COD,177,4,0,264.1,2,1,3,0
4755,Beauty,1570,13.8,Prepaid_Card,561,12,0,114.9,7,0,2,0
4756,Home,4145,16.7,Prepaid_Card,569,15,2,122.8,3,0,4,0
4757,Electronics,12270,0,Prepaid_UPI,173,0,0,97.2,4,1,5,0
4758,Beauty,1385,0,Prepaid_Card,470,12,1,298.6,6,1,5,0
4759,Apparel,1231,31.3,Wallet,415,8,2,195.1,4,1,5,0
4760,Beauty,2150,1.1,Wallet,419,10,3,201.7,6,0,5,0
4761,Electronics,40372,5.9,COD,254,7,1,409.6,4,1,1,0
4762,Electronics,34455,20.5,Prepaid_UPI,33,2,0,450.3,2,1,4,0
4763,Beauty,901,15.8,COD,108,6,2,266.2,7,1,2,1
4764,Electronics,2868,35.3,Prepaid_UPI,1434,29,10,114.4,3,1,2,0
4765,Electronics,41730,22.9,Prepaid_Card,258,8,2,270.7,7,0,5,0
4766,Apparel,2186,10,COD,1132,25,5,483,6,0,5,0
4767,Home,1278,36.6,COD,265,5,0,153.1,3,0,5,0
4768,Home,5579,32.9,Prepaid_Card,362,12,4,412.9,6,0,2,1
4769,Apparel,1165,0.8,Prepaid_UPI,190,6,0,457.9,3,0,1,0
4770,Home,1444,25.8,Prepaid_UPI,307,6,1,500.9,3,0,1,0
4771,Home,7985,11.3,COD,897,22,1,283.8,5,0,,0
4772,Electronics,42075,10.9,COD,434,10,1,323.9,6,0,2,0
4773,Apparel,2169,50,Prepaid_Card,466,9,4,161.3,5,1,5,0
4774,Electronics,7503,23.9,Prepaid_Card,573,12,2,173.9,3,1,1,0
4775,Apparel,1285,18.7,COD,65,2,0,227.1,2,0,2,0
4776,Apparel,2012,23.3,COD,11,0,0,50.1,4,0,2,1
4777,Electronics,30772,35.1,Prepaid_UPI,358,8,1,99.4,2,0,1,0
4778,Apparel,1182,11.5,Prepaid_Card,820,20,5,322.9,4,1,5,0
4779,Apparel,1330,14,Prepaid_UPI,123,3,1,470.1,4,0,2,0
4780,Home,597,31.9,Prepaid_Card,1639,40,4,175.8,6,1,1,0
4781,Apparel,1501,0,Prepaid_Card,144,3,1,87.7,6,0,2,0
4782,Beauty,2170,36.9,Prepaid_Card,32,3,0,296.1,7,1,1,0
4783,Beauty,157,0,COD,84,4,0,189.4,4,1,1,0
4784,Home,1532,18.3,COD,1015,26,6,213.9,4,1,1,0
4785,Beauty,1367,0,Wallet,92,6,0,220.3,5,0,3,0
4786,Footwear,2744,6.2,Prepaid_UPI,13,0,0,158.4,5,0,1,0
4787,Apparel,1018,41.5,Prepaid_UPI,87,2,0,131,5,1,2,0
4788,Footwear,612,37.7,COD,103,2,0,647.6,9,0,4,1
4789,Apparel,1738,39.3,COD,393,9,2,395.3,6,0,2,0
4790,Home,2171,0.3,COD,195,4,1,371.6,7,1,1,0
4791,Electronics,29432,6.2,Wallet,1037,22,0,25.3,2,1,5,1
4792,Apparel,1406,27.1,Prepaid_UPI,848,17,8,120.8,2,1,2,0
4793,Apparel,1176,32.7,Prepaid_Card,225,5,0,356,3,1,3,1
4794,Beauty,1537,10,Wallet,665,17,3,86.8,5,0,4,0
4795,Apparel,1651,13.3,COD,767,16,2,242.5,4,0,,1
4796,Apparel,1430,5,Prepaid_Card,258,5,0,248.2,5,1,2,0
4797,Apparel,1404,46.9,COD,22,0,0,181.2,8,0,,1
4798,Electronics,20300,14.9,COD,225,3,0,302.7,4,1,1,0
4799,Footwear,2220,22.5,Wallet,14,0,0,163.2,6,0,2,0
4800,Footwear,2464,23.3,Prepaid_UPI,1241,28,6,163.2,5,0,5,1
4801,Electronics,21001,38.6,COD,227,8,2,112.4,7,0,2,1
4802,Apparel,1190,7.7,COD,372,6,0,503,6,0,2,0
4803,Apparel,779,39.5,Prepaid_Card,719,16,0,125.5,4,0,5,0
4804,Electronics,32948,2.8,COD,542,14,0,173.6,7,0,5,0
4805,Footwear,1032,39.5,Prepaid_Card,3,0,0,229.3,6,1,2,0
4806,Footwear,4135,0,Prepaid_Card,325,10,2,190.2,6,0,5,0
4807,Electronics,28568,20.4,COD,186,3,0,505.9,5,1,,0
4808,Home,677,46.4,COD,1413,33,8,407,6,1,,1
4809,Electronics,30064,32.5,COD,548,12,2,223.4,4,1,,0
4810,Home,3084,28.3,Wallet,16,1,0,223,2,0,3,0
4811,Electronics,41924,6.3,COD,283,10,3,144.9,3,1,2,0
4812,Home,7508,11,Prepaid_Card,167,3,1,39.7,6,1,,0
4813,Electronics,38252,42.2,COD,341,10,1,84.6,6,1,,0
4814,Beauty,1484,29.1,Prepaid_UPI,41,1,0,495.4,3,1,2,1
4815,Electronics,41460,35.4,COD,187,3,0,325.5,8,1,5,0
4816,Apparel,1570,23.1,COD,206,4,0,164.9,2,0,,1
4817,Apparel,1975,17.8,Prepaid_UPI,749,16,3,299.4,5,1,2,0
4818,Electronics,8210,33.5,Prepaid_UPI,128,0,0,756,4,1,3,0
4819,Home,7262,25.9,COD,151,4,0,348.3,5,1,2,1
4820,Home,5394,19.5,COD,497,12,2,109.4,2,0,1,1
4821,Home,2635,0.8,Wallet,1046,25,2,207.7,1,1,4,0
4822,Apparel,2196,36.3,COD,214,8,1,306.9,3,0,4,0
4823,Home,5589,28.6,COD,453,12,2,466.5,6,1,4,0
4824,Home,7295,12.9,Prepaid_Card,119,1,0,242.3,5,0,3,0
4825,Electronics,1445,39.7,COD,168,3,1,211.9,2,0,,0
4826,Electronics,25392,25.7,Prepaid_Card,726,18,2,163.2,7,1,1,0
4827,Apparel,1683,26,Prepaid_UPI,275,7,1,91.4,5,1,5,0
4828,Electronics,1802,35.3,Prepaid_Card,109,2,0,367.9,6,1,4,0
4829,Footwear,3550,32,Prepaid_Card,187,2,0,206.2,4,0,2,1
4830,Beauty,1681,26.4,Prepaid_Card,478,10,3,89.5,1,0,3,1
4831,Home,2416,19.2,Prepaid_UPI,1,1,0,147.7,8,0,3,1
4832,Apparel,1640,51.8,COD,192,0,0,273.4,4,1,3,0
4833,Home,1308,11,COD,1126,20,3,246,7,1,2,1
4834,Footwear,3796,33.2,Prepaid_UPI,548,14,6,337.1,4,0,3,0
4835,Electronics,39141,20.7,COD,662,14,5,172.2,5,1,2,0
4836,Footwear,2442,28.8,COD,10,1,0,228.3,1,0,4,0
4837,Apparel,1313,40.5,COD,303,10,1,75.9,3,1,5,0
4838,Apparel,1124,17.3,Prepaid_UPI,834,17,0,156.5,8,1,1,1
4839,Apparel,1022,31,COD,460,7,0,411.3,6,1,1,0
4840,Apparel,1971,26,Prepaid_UPI,41,0,0,265.9,7,1,1,1
4841,Footwear,1719,12.4,Prepaid_UPI,895,19,0,193.4,6,0,3,1
4842,Electronics,18845,40.9,Prepaid_Card,354,8,2,360.4,5,1,1,0
4843,Apparel,940,32.7,COD,45,2,0,285.4,7,0,4,0
4844,Electronics,29964,15.5,Prepaid_UPI,1186,27,1,428,7,1,2,0
4845,Electronics,36863,38.6,COD,2500,56,17,105.8,5,0,5,0
4846,Apparel,696,9.5,Wallet,71,4,0,295.3,5,0,4,1
4847,Apparel,859,21.6,Prepaid_UPI,330,9,2,261.2,7,1,3,1
4848,Home,1102,15.6,COD,204,4,1,401.7,2,1,3,0
4849,Apparel,688,33.3,Prepaid_UPI,220,6,1,147.3,4,0,3,0
4850,Footwear,2128,14.8,Prepaid_Card,873,16,1,314.6,1,0,1,1
4851,Apparel,1797,33.4,Prepaid_Card,287,9,1,20.7,2,0,3,0
4852,Footwear,2666,30.9,Prepaid_Card,41,1,0,387.3,5,0,5,0
4853,Footwear,713,16.4,Prepaid_Card,423,7,1,335.6,6,1,1,0
4854,Apparel,1525,49.4,Prepaid_UPI,197,4,0,121.8,9,0,1,0
4855,Apparel,1832,10.8,Prepaid_UPI,404,11,2,228.5,4,1,2,0
4856,Beauty,1075,0.9,COD,178,2,0,107.6,4,1,2,0
4857,Electronics,11932,34.8,Prepaid_Card,1162,27,16,104,4,0,3,0
4858,Home,6182,0,Prepaid_UPI,268,8,0,261.4,5,1,5,0
4859,Apparel,443,44.4,Prepaid_UPI,104,2,0,376.5,8,0,3,0
4860,Apparel,1868,23.5,Prepaid_Card,723,14,1,361.3,5,0,2,0
4861,Electronics,36427,0.6,COD,317,7,1,294.1,2,0,4,0
4862,Footwear,4052,7.8,Prepaid_UPI,324,4,1,80.2,5,0,2,0
4863,Apparel,561,0,COD,604,12,4,319.7,5,0,4,1
4864,Footwear,931,27.7,COD,157,1,0,308.6,4,0,1,1
4865,Home,7020,2.1,Prepaid_Card,531,12,3,355.2,4,0,3,0
4866,Apparel,1255,29.5,COD,115,0,0,139,9,0,1,0
4867,Apparel,1106,17.4,COD,294,7,1,171,3,0,5,1
4868,Apparel,1432,14.9,COD,42,3,0,681.4,1,0,1,0
4869,Electronics,3766,29.6,Prepaid_UPI,58,4,1,26.7,3,0,2,0
4870,Home,5257,31.4,Wallet,541,10,1,104,3,0,5,0
4871,Electronics,42595,39.2,Prepaid_Card,572,11,5,274.2,2,1,2,0
4872,Apparel,1616,12.5,COD,693,17,2,134.4,4,0,,0
4873,Home,3877,21.6,Prepaid_UPI,19,2,0,209.2,8,0,3,0
4874,Home,7699,12.5,COD,33,0,0,226.7,2,1,,0
4875,Electronics,31357,24.4,Wallet,354,7,0,315.4,1,1,1,0
4876,Home,739,10.3,Prepaid_Card,472,11,2,248,6,0,4,0
4877,Apparel,1606,15.6,COD,17,0,0,52.2,4,1,4,0
4878,Home,760,15.7,Prepaid_Card,357,9,5,144.6,4,1,2,0
4879,Electronics,14657,26.4,COD,1566,37,8,197.7,7,1,3,0
4880,Electronics,28167,22,Prepaid_UPI,1239,27,2,383.9,3,1,2,0
4881,Apparel,788,29.6,COD,229,2,0,172.1,1,0,,0
4882,Home,594,20.4,Prepaid_UPI,232,8,1,237.3,6,0,5,0
4883,Home,5058,13.3,Prepaid_UPI,247,6,1,269.5,4,0,4,0
4884,Electronics,13721,24.9,Prepaid_UPI,178,5,0,262.6,4,0,2,0
4885,Footwear,2632,8.2,Prepaid_UPI,15,0,0,240.4,1,1,5,0
4886,Footwear,1545,30.5,COD,91,0,0,122.8,2,1,5,1
4887,Apparel,1636,17.7,Prepaid_Card,69,2,0,172.2,4,1,1,1
4888,Home,7197,25.1,Prepaid_UPI,1077,26,7,369.5,2,1,2,0
4889,Electronics,4992,25.3,COD,240,3,1,410.8,7,0,5,0
4890,Beauty,1998,46,COD,419,9,3,440.1,4,1,5,1
4891,Apparel,681,27.7,COD,489,8,0,156,4,0,,0
4892,Apparel,993,23.1,COD,66,0,0,186.5,7,0,2,0
